id,updated,biographyUrl,canton,cantonName,council,faction,factionName,firstName,function,homepage,lastName,number,party,partyName,pictureUrl
4030,2019-12-13T09:43:42Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4030,LU,Lucerne,N,S,Groupe socialiste,Prisca,Membre,www.priscabirrer-heimo.ch,Birrer-Heimo,2743,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2743.jpg
4188,2021-03-22T16:00:59Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4188,VD,Vaud,N,RL,Groupe libéral-radical,Frédéric,Membre,frederic-borloz.ch,Borloz,3061,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3061.jpg
3872,2019-10-31T16:07:49Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3872,FR,Fribourg,N,RL,Groupe libéral-radical,Jacques,Membre,www.bourgeois.ch,Bourgeois,2675,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2675.jpg
4230,2021-10-25T14:37:11Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4230,VS,Valais,N,M-E,Le Groupe du Centre. Le Centre. PEV.,Philipp Matthias,Président(e),,Bregy,3131,M-E,Le Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3131.jpg
4315,2021-12-20T14:07:15Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4315,BL,Bâle-Campagne,N,G,Groupe des VERT-E-S,Florence,Membre,www.florencebrenzikofer.ch,Brenzikofer,3211,VERT-E-S,Les VERT-E-S suisses,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3211.jpg
4251,2021-12-14T12:01:18Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4251,SG,St-Gall,N,GL,Groupe vert'libéral,Thomas,Membre,,Brunner,3143,pvl,Parti vert'libéral,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3143.jpg
4025,2019-11-28T08:45:21Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4025,SG,St-Gall,N,V,Groupe de l'Union démocratique du Centre,Roland Rino,Membre,www.rolandbuechel.ch,Büchel,2740,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2740.jpg
4156,2019-12-13T14:28:25Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4156,VD,Vaud,N,V,Groupe de l'Union démocratique du Centre,Michaël,Membre,,Buffat,3062,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3062.jpg
4101,2019-11-20T11:52:48Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4101,FR,Fribourg,N,M-E,Le Groupe du Centre. Le Centre. PEV.,Christine,Membre,www.christine-bulliard.ch,Bulliard-Marbach,3017,M-E,Le Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3017.jpg
4158,2020-02-14T14:50:16Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4158,AG,Argovie,N,V,Groupe de l'Union démocratique du Centre,Thomas,Membre,www.thomasburgherr.ch,Burgherr,3064,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3064.jpg
4070,2021-08-02T09:33:35Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4070,GR,Grisons,N,M-E,Le Groupe du Centre. Le Centre. PEV.,Martin,Membre,www.martincandinas.ch,Candinas,2770,M-E,Le Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2770.jpg
4217,2022-03-01T09:28:42Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4217,TI,Tessin,N,RL,Groupe libéral-radical,Rocco,Membre,www.roccocattaneo.ch,Cattaneo,3118,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3118.jpg
4252,2020-05-19T09:26:06Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4252,BS,Bâle-Ville,N,GL,Groupe vert'libéral,Katja,Membre,katjachrist.ch,Christ,3144,pvl,Parti vert'libéral,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3144.jpg
4253,2022-01-18T09:19:11Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4253,VS,Valais,N,G,Groupe des VERT-E-S,Christophe,Membre,,Clivaz,3145,VERT-E-S,Les VERT-E-S suisses,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3145.jpg
4254,2022-01-12T12:03:52Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4254,NE,Neuchâtel,N,RL,Groupe libéral-radical,Damien,Président(e),www.damiencottier.ch,Cottier,3146,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3146.jpg
4219,2021-08-20T12:07:11Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4219,VD,Vaud,N,S,Groupe socialiste,Brigitte,Membre,,Crottaz,3120,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3120.jpg
4255,2021-02-16T17:25:34Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4255,GE,Genève,N,S,Groupe socialiste,Christian,Membre,www.christiandandres.ch,Dandrès,3147,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3147.jpg
4051,2020-03-12T11:21:49Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4051,BL,Bâle-Campagne,N,V,Groupe de l'Union démocratique du Centre,Thomas,Membre,www.decourten.info,de Courten,2757,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2757.jpg
4201,2019-12-13T14:55:05Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4201,NE,Neuchâtel,N,G,Groupe des VERT-E-S,Denis,Membre,www.lelocle.ch,de la Reussille,3068,PdT,Parti Suisse du travail,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3068.jpg
4256,2020-12-23T06:39:13Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4256,GE,Genève,N,RL,Groupe libéral-radical,Simone,Membre,www.simonedemontmollin.ch,de Montmollin,3148,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3148.jpg
4257,2021-12-14T09:35:31Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4257,VD,Vaud,N,RL,Groupe libéral-radical,Jacqueline,Membre,www.dequattro.ch,de Quattro,3149,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3149.jpg
4160,2019-11-19T13:44:57Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4160,SZ,Schwyz,N,V,Groupe de l'Union démocratique du Centre,Marcel,Membre,,Dettling,3069,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3069.jpg
4190,2022-01-12T12:05:51Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4190,SG,St-Gall,N,RL,Groupe libéral-radical,Marcel,Membre,www.marcel-dobler.ch,Dobler,3070,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3070.jpg
4258,2019-12-13T14:17:51Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4258,TG,Thurgovie,N,G,Groupe des VERT-E-S,Kurt,Membre,www.kurt-egger.ch,Egger,3150,VERT-E-S,Les VERT-E-S suisses,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3150.jpg
4229,2020-09-01T07:17:54Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4229,SG,St-Gall,N,V,Groupe de l'Union démocratique du Centre,Mike,Membre,www.mike-egger.ch,Egger,3130,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3130.jpg
3876,2021-03-22T16:24:26Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3876,LU,Lucerne,N,V,Groupe de l'Union démocratique du Centre,Yvette,Membre,,Estermann,2679,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2679.jpg
4259,2021-06-09T12:07:44Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4259,TI,Tessin,N,RL,Groupe libéral-radical,Alex,Membre,www.alexfarinelli.ch,Farinelli,3151,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3151.jpg
4195,2022-03-01T11:42:55Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4195,GE,Genève,N,S,Groupe socialiste,Laurence,Membre,www.fehlmann-rielle.info,Fehlmann Rielle,3071,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3071.jpg
4077,2020-06-24T15:48:53Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4077,VD,Vaud,N,RL,Groupe libéral-radical,Olivier,Membre,www.olivierfeller.ch,Feller,2789,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2789.jpg
4069,2019-12-19T08:29:08Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4069,AG,Argovie,N,S,Groupe socialiste,Yvonne,Membre,www.yvonneferi.ch,Feri,2777,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2777.jpg
3877,2020-09-28T08:13:12Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3877,ZH,Zurich,N,RL,Groupe libéral-radical,Doris,Membre,www.fiala.ch,Fiala,2680,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2680.jpg
4326,2022-02-04T10:08:58Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4326,ZH,Zurich,N,V,Groupe de l'Union démocratique du Centre,Benjamin,Membre,www.benjamin-fischer.ch,Fischer,3221,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3221.jpg
4089,2019-11-15T10:33:18Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4089,LU,Lucerne,N,GL,Groupe vert'libéral,Roland,Membre,www.roland-fischer.ch,Fischer,2794,pvl,Parti vert'libéral,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2794.jpg
4260,2022-01-12T12:07:43Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4260,NE,Neuchâtel,N,G,Groupe des VERT-E-S,Fabien,Vice-président(e),fabienfivaz.ch,Fivaz,3152,VERT-E-S,Les VERT-E-S suisses,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3152.jpg
4059,2019-11-14T15:02:16Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4059,AG,Argovie,N,GL,Groupe vert'libéral,Beat,Membre,www.beatflach.ch,Flach,2765,pvl,Parti vert'libéral,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2765.jpg
1122,2020-04-30T16:02:57Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1122,SO,Soleure,N,RL,Groupe libéral-radical,Kurt,Membre,www.kurt-fluri.ch,Fluri,2594,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2594.jpg
4074,2022-01-31T09:33:31Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4074,JU,Jura,N,S,Groupe socialiste,Pierre-Alain,Membre,,Fridez,2778,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2778.jpg
4131,2022-01-18T11:18:48Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4131,SG,St-Gall,N,S,Groupe socialiste,Claudia,Membre,www.claudia-friedl.ch,Friedl,3035,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3035.jpg
4261,2022-01-18T11:24:50Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4261,SG,St-Gall,N,V,Groupe de l'Union démocratique du Centre,Esther,Membre,www.esther-friedli.ch,Friedli,3153,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3153.jpg
4262,2021-12-23T08:29:28Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4262,BE,Berne,N,S,Groupe socialiste,Tamara,Membre,tamarafuniciello.ch,Funiciello,3154,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3154.jpg
4263,2019-10-30T15:12:36Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4263,BE,Berne,N,V,Groupe de l'Union démocratique du Centre,Andreas,Membre,,Gafner,3155,UDF,Union Démocratique Féderale,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3155.jpg
3880,2019-11-28T14:16:55Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3880,BE,Berne,N,V,Groupe de l'Union démocratique du Centre,Andrea Martina,Membre,www.andreageissbühler.ch,Geissbühler,2683,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2683.jpg
4265,2021-10-27T13:42:53Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4265,GR,Grisons,N,RL,Groupe libéral-radical,Anna,Membre,,Giacometti,3157,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3157.jpg
4266,2019-10-31T16:08:51Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4266,AG,Argovie,N,V,Groupe de l'Union démocratique du Centre,Benjamin,Membre,www.benjamin-giezendanner.ch,Giezendanner,3158,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3158.jpg
3882,2021-03-22T16:42:26Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3882,ZH,Zurich,N,G,Groupe des VERT-E-S,Bastien,Vice-président(e),www.bastiengirod.ch,Girod,2685,VERT-E-S,Les VERT-E-S suisses,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2685.jpg
1337,2021-12-14T12:13:36Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1337,LU,Lucerne,N,M-E,Le Groupe du Centre. Le Centre. PEV.,Ida,Membre,www.ida-glanzmann.ch,Glanzmann-Hunkeler,2657,M-E,Le Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2657.jpg
4161,2022-01-12T13:38:33Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4161,AG,Argovie,N,V,Groupe de l'Union démocratique du Centre,Andreas,Membre,www.andreas-glarner.ch,Glarner,3074,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3074.jpg
4093,2021-12-01T09:37:02Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4093,ZH,Zurich,N,G,Groupe des VERT-E-S,Balthasar,Membre,www.balthasar-glaettli.ch,Glättli,3003,VERT-E-S,Les VERT-E-S suisses,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3003.jpg
4096,2019-11-14T15:13:37Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4096,SZ,Schwyz,N,M-E,Le Groupe du Centre. Le Centre. PEV.,Alois,Membre,www.aloisgmuer.ch,Gmür,3001,M-E,Le Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3001.jpg
4116,2022-01-31T09:47:26Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4116,SZ,Schwyz,N,RL,Groupe libéral-radical,Petra,Membre,www.petra-goessi.ch,Gössi,3023,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3023.jpg
4319,2021-04-30T15:18:57Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4319,VS,Valais,N,V,Groupe de l'Union démocratique du Centre,Michael,Membre,www.michaelgraber.ch,Graber,3216,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3216.jpg
1295,2021-12-08T14:10:01Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1295,TG,Thurgovie,N,S,Groupe socialiste,Edith,Membre,www.edith-graf.ch,Graf-Litscher,2652,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2652.jpg
4267,2022-01-18T09:08:21Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4267,ZH,Zurich,N,GL,Groupe vert'libéral,Corina,Membre,,Gredig,3159,pvl,Parti vert'libéral,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3159.jpg
3885,2019-10-22T15:18:44Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3885,VD,Vaud,N,V,Groupe de l'Union démocratique du Centre,Jean-Pierre,Membre,,Grin,2688,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2688.jpg
4083,2019-10-22T15:18:44Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4083,BE,Berne,N,GL,Groupe vert'libéral,Jürg,Membre,www.juerg-grossen.ch,Grossen,2786,pvl,Parti vert'libéral,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2786.jpg
4162,2021-09-03T07:51:22Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4162,LU,Lucerne,N,V,Groupe de l'Union démocratique du Centre,Franz,Membre,,Grüter,3076,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3076.jpg
4087,2019-10-22T15:18:44Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4087,JU,Jura,N,M-E,Le Groupe du Centre. Le Centre. PEV.,Jean-Paul,Membre,,Gschwind,2798,M-E,Le Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2798.jpg
4214,2021-02-26T13:39:05Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4214,ZH,Zurich,N,M-E,Le Groupe du Centre. Le Centre. PEV.,Niklaus-Samuel,Membre,www.nikgugger.ch,Gugger,3115,PEV,Parti évangélique suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3115.jpg
4310,2021-03-03T08:02:25Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4310,BE,Berne,N,V,Groupe de l'Union démocratique du Centre,Lars,Membre,,Guggisberg,3206,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3206.jpg
4216,2020-01-30T07:38:08Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4216,TG,Thurgovie,N,V,Groupe de l'Union démocratique du Centre,Diana,Membre,www.diana-gutjahr.ch,Gutjahr,3117,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3117.jpg
4121,2021-09-03T07:53:08Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4121,SG,St-Gall,N,S,Groupe socialiste,Barbara,Membre,www.barbara-gysi.ch,Gysi,3026,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3026.jpg
4268,2020-11-02T15:52:55Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4268,TI,Tessin,N,G,Groupe des VERT-E-S,Greta,Vice-président(e),www.gretagysin.ch,Gysin,3160,VERT-E-S,Les VERT-E-S suisses,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3160.jpg
4236,2020-03-11T14:46:02Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4236,ZH,Zurich,N,V,Groupe de l'Union démocratique du Centre,Martin,Membre,www.martinhaab.ch,Haab,3134,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3134.jpg
3887,2019-10-25T15:18:44Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3887,ZH,Zurich,N,V,Groupe de l'Union démocratique du Centre,Alfred,Membre,,Heer,2690,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2690.jpg
4314,2020-03-31T09:19:39Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4314,AG,Argovie,N,V,Groupe de l'Union démocratique du Centre,Stefanie,Membre,www.stefanie-heimgartner.ch,Heimgartner,3210,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3210.jpg
4129,2019-12-03T13:42:26Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4129,TG,Thurgovie,N,V,Groupe de l'Union démocratique du Centre,Verena,Membre,www.verena-herzog.ch,Herzog,3033,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3033.jpg
